PANID,WEEK,UNITs,OUTLET,DOLLARS,IRI_KEY,COLUPC,city,chain,*STUBSPEC 1440RC,VOL_EQ,PRODUCT TYPE,FLAVOR/SCENT,FORM,PACKAGE,BREWING METHOD,L5,brand,income,size,race
1228270,1391,1,GR,3,266596,11114110032,Pittsfield,5,        +8OCLK ORIGB WBCFE CAFEN    13OZ 0 1 11141 10032 1  1 0.8125RP   12674,1,WHOLE BEAN COFFEE,ORIGINAL BLEND,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,5,2,1
1228270,1398,1,GR,4,266596,11114110118,Pittsfield,5,        +8OCLK HZLNT GRND CFE       12OZ 0 1 11141 10118 1  1 0.7500RP   03608,1,COFFEE,HAZELNUT,GROUND,FOIL BAG,ALL PURPOSE,EIGHT O CLOCK,3,5,2,1
1228270,1420,2,GR,5,652159,11114110032,Pittsfield,2,        +8OCLK ORIGB WBCFE CAFEN    13OZ 0 1 11141 10032 1  1 0.8125RP   12674,1,WHOLE BEAN COFFEE,ORIGINAL BLEND,MISSING,FOIL BAG,MISSING,EIGHT O CLOCK,3,5,2,1
1228338,,,,,,,,,,,,,,,,,,4,2,1
1228395,1375,1,GR,2,652159,12550080258,Pittsfield,2,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1228395,1377,2,GR,8,213290,22550080031,Pittsfield,1,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1228395,1379,1,GR,1,213290,14300070821,Pittsfield,1,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228395,1387,1,GR,3,213290,14300070821,Pittsfield,1,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228395,1389,1,GR,2,213290,14300070821,Pittsfield,1,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228395,1396,1,GR,3,266596,12550006319,Pittsfield,5,        +FOLGR SPLRS GRND CFE     11.5OZ 0 1 25500  6319 1  1 0.7188RP   02816,1,COFFEE,SPECIAL ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1228395,1396,1,GR,3,652159,14300070155,Pittsfield,2,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228395,1400,1,GR,2,213290,14300070821,Pittsfield,1,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228395,1406,2,GR,5,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1228395,1406,1,GR,4,213290,22550080031,Pittsfield,1,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1228395,1411,2,GR,3,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228395,1421,2,GR,3,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228445,1394,1,GR,2,213290,12550006539,Pittsfield,1,        +FOLGR CLSRS GRND CFE     11.5OZ 0 1 25500  6539 1  1 0.7188RP   02778,1,COFFEE,CLASSIC ROAST,GROUND,CAN,FOR ALL COFEE MAKERS,FOLGERS,2,2,1,1
1228478,1397,1,GR,3,213290,14300070821,Pittsfield,1,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,10,2,1
1228478,1402,1,GR,3,213290,14300070821,Pittsfield,1,        +MAXHS SLWRS GRND CFE     11.5OZ 0 1 43000 70821 1  1 0.7188RP   00166,1,COFFEE,SLOW ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,10,2,1
1228478,1408,1,GR,4,213290,14300070155,Pittsfield,1,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,10,2,1
1228478,1421,1,GR,4,213290,14300070155,Pittsfield,1,        +MAXHS FRCHR GRND CFE     11.5OZ 0 1 43000 70155 1  1 0.7188RP   05986,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,10,2,1
1228619,1376,1,GR,8,652159,12550006541,Pittsfield,2,        +FGSLT CLSRS GRND CFE     34.5OZ 0 1 25500  6541 1  1 2.1563RP   02862,2,COFFEE,CLASSIC ROAST,GROUND,CANISTER,ALL PURPOSE,FOLGERS LITE,2,2,2,1
1228619,1379,1,GR,4,652159,14300074410,Pittsfield,2,        +MAXHS REG GRND CFE       11.5OZ 0 1 43000 74410 1  1 0.7188RP   05993,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,2,2,1
1228619,1381,1,GR,8,652159,12550006541,Pittsfield,2,        +FGSLT CLSRS GRND CFE     34.5OZ 0 1 25500  6541 1  1 2.1563RP   02862,2,COFFEE,CLASSIC ROAST,GROUND,CANISTER,ALL PURPOSE,FOLGERS LITE,2,2,2,1
1228619,1402,1,GR,3,652159,12550006539,Pittsfield,2,        +FOLGR CLSRS GRND CFE     11.5OZ 0 1 25500  6539 1  1 0.7188RP   02778,1,COFFEE,CLASSIC ROAST,GROUND,CAN,FOR ALL COFEE MAKERS,FOLGERS,2,2,2,1
1228619,1403,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,2,2,1
1228619,1403,1,GR,4,213290,22550080031,Pittsfield,1,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,2,2,1
1228619,1411,1,GR,2,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,2,2,1
1228619,1419,1,GR,8,213290,12550080273,Pittsfield,1,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,2,2,1
1228627,,,,,,,,,,,,,,,,,,6,5,1
1228650,,,,,,,,,,,,,,,,,,4,3,1
1228734,1396,1,GR,2,652159,24300070590,Pittsfield,2,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,6,1,1
1228833,,,,,,,,,,,,,,,,,,7,1,1
1228874,1385,1,GR,5,248128,14300070630,Pittsfield,3,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,2,1
1228874,1391,1,GR,3,248128,24300070130,Pittsfield,3,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,2,1
1228874,1391,1,GR,3,248128,24300070590,Pittsfield,3,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,7,2,1
1228874,1398,2,GR,6,248128,12550080258,Pittsfield,3,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1228874,1411,2,GR,4,652159,24300070590,Pittsfield,2,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,7,2,1
1228874,1421,1,GR,2,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,2,1
1228874,1425,1,GR,2,248128,24300070130,Pittsfield,3,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,7,2,1
1228908,1377,2,GR,5,648764,11114110039,Other,,        +8OCLK ORGL GRND CFE CAFEN  13OZ 0 1 11141 10039 1  1 0.8125RP   03610,1,COFFEE,ORIGINAL,GROUND,FOIL BAG,ALL PURPOSE,EIGHT O CLOCK,3,6,2,1
1228908,1378,2,GR,12,652159,12550006321,Pittsfield,2,        +FOLGR SPLRS GRND CFE     34.5OZ 0 1 25500  6321 1  1 2.1563RP   02820,2,COFFEE,SPECIAL ROAST,GROUND,CAN,AUTOMATIC DRIP,FOLGERS,2,6,2,1
1228908,1385,1,GR,6,652159,12550080273,Pittsfield,2,        +FOLGR CLSRS GRND CFE       39OZ 0 1 25500 80273 1  1 2.4375RP   02768,2,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,2,1
1228908,1393,1,GR,9,266596,24300070443,Pittsfield,5,        +MAXHS REG GRND CFE CAFEN   78OZ 0 2 43000 70443 1  1 4.8750RP   00158,5,COFFEE,REGULAR,GROUND,CAN,AUTOMATIC DRIP,MAXWELL HOUSE,1,6,2,1
1228908,1396,1,GR,2,234140,24300070590,Pittsfield,2,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,6,2,1
1228908,1409,1,GR,5,652159,14300070522,Pittsfield,2,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228908,1417,1,GR,5,652159,14300070522,Pittsfield,2,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228908,1420,1,GR,9,234140,14300070522,Pittsfield,2,        +MAXHS MSTBD GRND CFE     34.5OZ 0 1 43000 70522 1  1 2.1563RP   00137,2,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,2,1
1228940,1387,1,GR,4,266596,12550006764,Pittsfield,5,        +FOLGR FVAN GRND CFE      11.5OZ 0 1 25500  6764 1  1 0.7188RP   02790,1,COFFEE,FRENCH VANILLA,GROUND,CAN,ALL PURPOSE,FOLGERS,2,9,2,1
1228940,1391,1,GR,5,213290,11114110039,Pittsfield,1,        +8OCLK ORGL GRND CFE CAFEN  13OZ 0 1 11141 10039 1  1 0.8125RP   03610,1,COFFEE,ORIGINAL,GROUND,FOIL BAG,ALL PURPOSE,EIGHT O CLOCK,3,9,2,1
1228940,1391,1,GR,4,213290,22550080031,Pittsfield,1,        +FOLGR REG GRND CFE DECAF   13OZ 0 2 25500 80031 1  1 0.8125RP   06760,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,FOLGERS,2,9,2,1
1228940,1422,1,GR,3,266596,24300070130,Pittsfield,5,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,9,2,1
1228973,1375,1,GR,2,652159,32550080288,Pittsfield,2,        +FOLGR GRTSP GRND CFE     11.5OZ 0 3 25500 80288 1  1 0.7188RP   02794,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1228973,1375,1,GR,2,652159,32550082100,Pittsfield,2,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1228973,1376,1,GR,2,259111,32550082100,Pittsfield,9,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1228973,1378,1,GR,8,652159,22550000053,Pittsfield,2,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,8,4,1
1228973,1378,1,GR,6,652159,32550082102,Pittsfield,2,        +FOLGR FRCHR GRND CFE     34.5OZ 0 3 25500 82102 1  1 2.1563RP   02789,2,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1228973,1380,1,GR,2,259111,32550082100,Pittsfield,9,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1228973,1381,1,GR,8,652159,22550000053,Pittsfield,2,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,8,4,1
1228973,1385,1,GR,6,652159,42550082102,Pittsfield,2,        +FLCOH FRCHR GRND CFE     34.5OZ 0 4 25500 82102 1  1 2.1563RP   02844,2,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS COFFEE HOUSE,2,8,4,1
1228973,1388,1,GR,2,652159,32550082100,Pittsfield,2,        +FOLGR FRCHR GRND CFE     11.5OZ 0 3 25500 82100 1  1 0.7188RP   02788,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,8,4,1
1228973,1392,1,GR,3,652159,14300075105,Pittsfield,2,        +MAXHS CSPME GRND CFE       11OZ 0 1 43000 75105 1  1 0.6875RP   00120,1,COFFEE,COLOMBIAN SUPREME,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1228973,1392,1,GR,2,652159,34300070150,Pittsfield,2,        +MAXHS FRCHR GRND CFE     11.5OZ 0 3 43000 70150 1  1 0.7188RP   00125,1,COFFEE,FRENCH ROAST,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1228973,1393,1,GR,8,652159,22550000053,Pittsfield,2,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,8,4,1
1228973,1396,1,GR,3,652159,14300075105,Pittsfield,2,        +MAXHS CSPME GRND CFE       11OZ 0 1 43000 75105 1  1 0.6875RP   00120,1,COFFEE,COLOMBIAN SUPREME,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1228973,1396,1,GR,2,652159,24300070340,Pittsfield,2,        +MAXHS REG GRND CFE       11.5OZ 0 2 43000 70340 1  1 0.7188RP   00163,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1228973,1397,1,GR,10,259111,14300070630,Pittsfield,9,        +MAXHS REG GRND CFE CAFEN   39OZ 0 1 43000 70630 1  1 2.4375RP   00154,2,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1228973,1415,1,GR,7,652159,22550000053,Pittsfield,2,        +FLCOH CLMBI GRND CFE     34.5OZ 0 2 25500    53 1  1 2.1563RP   02836,2,COFFEE,COLOMBIAN,GROUND,CAN,AUTOMATIC DRIP,FOLGERS COFFEE HOUSE,2,8,4,1
1228973,1417,1,GR,9,652159,14300075305,Pittsfield,2,        +MAXHS CSPME GRND CFE       33OZ 0 1 43000 75305 1  1 2.0625RP   00122,2,COFFEE,COLOMBIAN SUPREME,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1228973,1420,1,GR,2,259111,24300070130,Pittsfield,9,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,8,4,1
1229005,,,,,,,,,,,,,,,,,,8,2,1
1229559,1375,1,GR,2,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1378,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1380,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1381,2,GR,5,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1383,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1384,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1389,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1390,2,GR,6,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1391,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1392,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1393,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1395,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1396,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1397,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1398,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1399,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1402,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1406,1,GR,2,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1407,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1410,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1412,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1413,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1414,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1415,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1418,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1420,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1421,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1423,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229559,1425,1,GR,3,213290,12550080258,Pittsfield,1,        +FOLGR CLSRS GRND CFE       13OZ 0 1 25500 80258 1  1 0.8125RP   02763,1,COFFEE,CLASSIC ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,7,2,1
1229567,,,,,,,,,,,,,,,,,,1,1,1
1229609,,,,,,,,,,,,,,,,,,12,4,1
1229641,1389,1,GR,2,213290,24300070340,Pittsfield,1,        +MAXHS REG GRND CFE       11.5OZ 0 2 43000 70340 1  1 0.7188RP   00163,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,1,1
1229641,1389,1,GR,2,213290,24300070590,Pittsfield,1,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,6,1,1
1229641,1398,1,GR,3,213290,12550006319,Pittsfield,1,        +FOLGR SPLRS GRND CFE     11.5OZ 0 1 25500  6319 1  1 0.7188RP   02816,1,COFFEE,SPECIAL ROAST,GROUND,CAN,ALL PURPOSE,FOLGERS,2,6,1,1
1229641,1400,2,GR,4,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,1,1
1229641,1414,1,GR,3,213290,24300070590,Pittsfield,1,        +MSTBL SMTH GRND CFE      11.5OZ 0 2 43000 70590 1  1 0.7188RP   00190,1,COFFEE,MISSING,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE MASTER BLEND,1,6,1,1
1229641,1417,1,GR,3,213290,24300070130,Pittsfield,1,        +MAXHS REG GRND CFE CAFEN   13OZ 0 2 43000 70130 1  1 0.8125RP   00148,1,COFFEE,REGULAR,GROUND,CAN,ALL PURPOSE,MAXWELL HOUSE,1,6,1,1
